12.5	0.00E+00
37.5	0.00E+00
62.5	0.00E+00
87.5	1.50E+02
112.5	4.29E+01
137.5	2.58E+01
162.5	1.87E+01
187.5	1.51E+01
212.5	1.10E+01
237.5	1.36E+01
262.5	1.34E+01
287.5	1.87E+01
312.5	1.16E+01
337.5	6.83E+00
362.5	7.63E+00
387.5	4.65E+00
412.5	4.47E+00
437.5	4.29E+00
462.5	4.58E+00
487.5	3.92E+00
512.5	3.65E+00
537.5	3.67E+00
562.5	3.28E+00
587.5	3.55E+00
612.5	3.81E+00
637.5	3.36E+00
662.5	3.39E+00
687.5	2.57E+00
712.5	2.64E+00
737.5	2.51E+00
762.5	2.92E+00
787.5	2.94E+00
812.5	2.69E+00
837.5	2.46E+00
862.5	2.41E+00
887.5	2.21E+00
912.5	2.29E+00
937.5	2.25E+00
962.5	2.24E+00
987.5	2.13E+00
1012.5	2.32E+00
1037.5	2.28E+00
1062.5	1.67E+00
1087.5	1.55E+00
1112.5	1.93E+00
1137.5	1.99E+00
1162.5	1.95E+00
1187.5	1.94E+00
1212.5	1.86E+00
1237.5	1.78E+00
1262.5	1.66E+00
1287.5	1.68E+00
1312.5	1.66E+00
1337.5	1.70E+00
1362.5	1.74E+00
1387.5	1.74E+00
1412.5	1.70E+00
1437.5	1.74E+00
1462.5	1.75E+00
1487.5	1.70E+00
1512.5	1.67E+00
1537.5	1.64E+00
1562.5	1.59E+00
1587.5	1.57E+00
1612.5	1.60E+00
1637.5	1.59E+00
1662.5	1.56E+00
1687.5	1.54E+00
1712.5	1.51E+00
1737.5	1.48E+00
1762.5	1.49E+00
1787.5	1.51E+00
1812.5	1.53E+00
1837.5	1.47E+00
1862.5	1.39E+00
1887.5	1.35E+00
1912.5	1.36E+00
1937.5	1.35E+00
1962.5	1.43E+00
1987.5	1.49E+00
2012.5	1.55E+00
2037.5	1.51E+00
2062.5	1.49E+00
2087.5	1.47E+00
2112.5	1.47E+00
2137.5	1.39E+00
2162.5	1.38E+00
2187.5	1.37E+00
2212.5	1.36E+00
2237.5	1.35E+00
2262.5	1.40E+00
2287.5	1.36E+00
2312.5	1.32E+00
2337.5	1.25E+00
2362.5	1.22E+00
2387.5	1.21E+00
2412.5	1.27E+00
2437.5	1.30E+00
2462.5	1.32E+00
2487.5	1.35E+00
2512.5	1.31E+00
2537.5	1.26E+00
2562.5	1.28E+00
2587.5	1.32E+00
2612.5	1.31E+00
2637.5	1.35E+00
2662.5	1.31E+00
2687.5	1.29E+00
2712.5	1.26E+00
2737.5	1.25E+00
2762.5	1.24E+00
2787.5	1.28E+00
2812.5	1.27E+00
2837.5	1.22E+00
2862.5	1.19E+00
2887.5	1.20E+00
2912.5	1.19E+00
2937.5	1.19E+00
2962.5	1.27E+00
2987.5	1.30E+00
3012.5	1.24E+00
3037.5	1.22E+00
3062.5	1.21E+00
3087.5	1.18E+00
3112.5	1.15E+00
3137.5	1.22E+00
3162.5	1.24E+00
3187.5	1.26E+00
3212.5	1.22E+00
3237.5	1.19E+00
3262.5	1.14E+00
3287.5	1.15E+00
3312.5	1.15E+00
3337.5	1.14E+00
3362.5	1.21E+00
3387.5	1.23E+00
3412.5	1.19E+00
3437.5	1.17E+00
3462.5	1.22E+00
3487.5	1.19E+00
3512.5	1.19E+00
3537.5	1.20E+00
3562.5	1.17E+00
3587.5	1.14E+00
3612.5	1.09E+00
3637.5	1.08E+00
3662.5	1.07E+00
3687.5	1.08E+00
3712.5	1.10E+00
3737.5	1.14E+00
3762.5	1.15E+00
3787.5	1.14E+00
3812.5	1.12E+00
3837.5	1.09E+00
3862.5	1.08E+00
3887.5	1.06E+00
3912.5	1.06E+00
3937.5	1.10E+00
3962.5	1.15E+00
3987.5	1.16E+00
4012.5	1.17E+00
4037.5	1.23E+00
4062.5	1.24E+00
4087.5	1.25E+00
4112.5	1.25E+00
4137.5	1.23E+00
4162.5	1.19E+00
4187.5	1.19E+00
4212.5	1.17E+00
4237.5	1.17E+00
4262.5	1.17E+00
4287.5	1.14E+00
4312.5	1.09E+00
4337.5	1.11E+00
4362.5	1.08E+00
4387.5	1.10E+00
4412.5	1.13E+00
4437.5	1.12E+00
4462.5	1.04E+00
4487.5	1.04E+00
4512.5	1.02E+00
4537.5	9.66E-01
4562.5	9.81E-01
4587.5	1.01E+00
4612.5	1.04E+00
4637.5	1.08E+00
4662.5	1.17E+00
4687.5	1.16E+00
4712.5	1.20E+00
4737.5	1.17E+00
4762.5	1.15E+00
